mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
-351.88068,115.56084,2.099529,42.778442,4.890081,4.1595316,1.753824,12.9001255,-0.41188383,7.0175095,10.734185,-1.0348097,3.5582054,5.0080004,-8.739821,3.9872215,1.1524858,-6.7188416,-1.3019428,-0.030896401,Desember
-342.56964,112.502464,-8.457356,48.39112,2.6584585,-2.00049,1.8969778,11.660545,0.93859184,4.5139666,10.751871,-0.13844113,3.2438822,5.558369,-11.796627,0.3900848,1.1506447,-5.4622235,-4.238645,-2.507529,Desember
-335.68393,116.614494,-4.845778,50.81304,1.3336496,-4.235701,-3.8521862,11.077135,-0.33095357,3.3459778,14.114128,-3.56104,1.819716,9.713213,-12.41769,-2.5150669,2.343625,-6.317036,-5.3831506,-3.0007818,Desember
-332.64932,113.93577,-5.2909946,56.101017,2.3669145,-4.951754,-2.0396059,9.513679,0.57672715,4.4607563,14.602054,-0.7167949,3.600449,10.879914,-11.692335,-0.84520364,3.4050002,-7.9620514,-5.9720373,-0.16188991,Desember
-325.602,119.5808,-5.45528,53.775047,-1.8390896,-6.557786,-2.3592832,11.246739,-0.9625134,6.4449825,14.542175,-2.8979056,3.6070952,11.74311,-11.241508,-0.83328897,3.118381,-6.5610733,-5.2233944,-1.3109584,Desember
-334.13168,116.947685,-2.0037208,55.16002,3.1859307,-2.7772925,-1.8634378,11.9909,0.012373586,4.977132,13.529875,0.86338663,6.1620555,9.097396,-11.813504,1.1278381,2.7167428,-7.087749,-6.4994707,-2.273269,Desember
-336.66595,120.0265,-1.5369614,50.139645,3.3423908,1.683778,-2.226165,11.467427,1.9266027,6.427787,15.256954,-1.0018994,3.2253249,9.93468,-9.780819,-1.4341158,3.23722,-5.693404,-5.4201355,-0.46939236,Desember
-320.51688,118.42667,-6.2360096,55.6127,2.7800958,-3.6906002,-2.7480261,12.718733,0.4495784,4.083808,17.013102,0.608169,3.0213368,10.697112,-6.905178,-0.80624235,0.3154299,-4.141244,-4.885786,-1.972101,Desember
-340.61664,114.690384,0.29427055,50.706512,9.575078,1.6819036,-2.1365676,16.011606,3.3727114,5.331613,13.207428,0.666059,3.7145367,8.734214,-7.781886,-1.410803,2.8271353,-3.9630034,-4.1014276,-1.4661528,Desember
-335.56042,116.435394,-4.0762234,53.344704,4.3960967,-3.5418975,-2.7628322,11.819122,-2.2021804,2.8309128,13.497056,2.1401603,3.781991,9.904237,-9.04802,-1.0549177,2.5772874,-5.9075894,-4.9344244,-2.0586095,Desember
-338.8497,119.21159,-5.057527,48.352528,2.752613,-2.750594,-3.9838498,11.184256,0.7233071,4.75035,11.5162325,-0.15908514,2.9536822,9.057657,-9.798574,-1.3529943,2.2826107,-5.580733,-5.7922473,-1.9754562,Desember
-343.4274,117.28412,-1.5719453,49.22336,10.480026,-0.00094418647,0.75297207,15.542238,-1.205534,3.028399,10.3632,-1.3774226,5.478248,7.8573413,-7.7358923,3.738861,2.2351067,-5.595351,-2.3901746,-1.7150214,Desember
-338.81635,117.86525,-5.2951236,50.731236,3.0608861,-2.7505364,-2.4367135,11.222857,2.2600963,4.9702034,13.971212,-0.5272461,1.2294804,9.6273,-8.828552,-1.7708726,3.6327689,-5.8085666,-6.800178,-2.9707024,Desember
-332.57272,115.508316,-3.7495656,55.572254,4.4430513,2.074815,0.43127427,9.215315,1.3957251,3.7641337,14.5901375,1.1644305,2.0524933,12.053752,-10.571252,-4.5352716,2.9484925,-5.6442766,-5.76571,-4.0913467,Desember
-322.90692,116.24636,-3.1393433,58.319824,2.3966324,0.58614415,0.42754298,11.240904,0.8951484,4.7220416,15.870237,0.9890292,2.3016343,12.006831,-11.329073,-3.461355,3.619807,-8.449321,-9.512285,-2.108094,Desember
-355.31876,113.6619,-3.3436627,45.355244,5.113923,4.4940724,5.486266,14.898117,-0.47220382,5.675824,11.231862,-1.8376036,3.1484623,5.722781,-10.107561,-0.38359076,1.2360084,-4.533666,-1.4695213,0.13414736,Desember
-336.32312,118.41565,-7.6098485,45.491455,2.560622,-1.503335,-3.3377423,14.406991,0.0065732147,4.797758,13.287928,-3.4234917,4.2503433,9.316068,-11.812006,0.7690137,2.304882,-7.0091624,-5.4541354,-1.4708639,Desember
-330.3337,121.97838,-5.7862515,47.94071,3.6897016,-1.270881,-4.2473993,10.168518,-1.9009132,3.1686008,13.61926,-4.6399603,4.6335073,9.978736,-12.733131,-0.4200586,1.8982127,-5.8559985,-5.6458573,-1.5440506,Desember
-339.11978,118.04617,-4.382623,51.060947,5.778624,-1.8593048,-0.5436022,11.059214,-2.1892478,5.193755,13.266233,-2.435208,5.7800145,10.426216,-10.867436,2.1854165,2.0780585,-7.6032877,-4.998322,-1.2385873,Desember
-337.6861,119.07924,-4.446908,48.61962,2.9270947,-0.6887832,-1.612398,11.307048,-1.0578465,4.532679,13.113131,-2.7269037,3.550067,10.451345,-10.78134,0.20986809,3.6402676,-6.7046814,-4.8629174,0.07268486,Desember
-335.83084,122.486275,-8.857778,47.6132,0.56231946,-2.0122645,-3.3551676,9.534265,-0.8315389,4.3424473,11.675539,-1.7151972,2.496978,9.909017,-12.563907,-1.3217944,3.384712,-5.93552,-5.195254,-1.5884094,Desember
-350.00433,121.00136,-7.466328,46.75876,8.693151,-3.319036,-0.9086602,14.628822,-1.4881094,5.4318333,12.471635,-0.2781846,4.5726924,9.140489,-9.069714,0.520301,1.9706808,-3.282888,-5.203358,-1.8227599,Desember
-348.27286,118.59137,2.0944386,47.54955,9.201291,2.032452,4.2177687,13.869777,1.3897829,3.8651729,12.127577,1.5429808,7.423038,8.466742,-8.391345,6.0381155,2.5786188,-5.746672,-0.49318403,1.3563248,Desember
-346.8446,119.36751,-4.883387,47.4543,6.001209,3.694741,2.388393,14.171822,1.2134244,4.4723735,12.604693,1.5089903,4.860577,10.161934,-8.396285,0.8678114,4.259405,-2.6126642,-4.3007684,-0.20628354,Desember
-342.32632,117.69939,-2.5843408,47.07992,5.0924854,7.527632,0.9845769,13.8409,4.232638,7.2799096,14.274563,3.3831253,5.0788507,11.688565,-6.2408004,1.7868823,4.193435,-1.229063,-2.0878901,1.5516806,Desember
-326.62643,120.04881,-8.949608,49.687737,3.614705,-1.4876168,-1.2378201,11.585307,2.001501,4.301398,13.826124,0.64829737,5.5002627,12.872512,-8.659455,1.1748004,3.3525236,-5.71501,-5.7070823,-1.048797,Desember
-341.7916,116.44809,-3.6601093,47.938694,3.7303848,3.876089,0.28745866,13.701395,5.097799,6.3432293,14.688319,0.9346157,4.408818,10.786852,-8.302824,2.2433426,4.9269533,-2.5707946,-2.6150799,0.5019913,Desember
-319.9823,121.35754,-6.7145014,55.53164,3.9118378,-3.4989176,-4.147134,8.587278,0.043282524,4.7541127,15.251403,0.48749307,4.5080495,13.289784,-11.33443,0.21046054,6.2839007,-4.377395,-5.66313,-0.97336024,Desember
-327.46356,122.725105,-3.5905483,50.60219,0.42933762,-1.1580802,-5.1199718,11.798775,1.2716398,5.326434,14.872962,-1.5810847,5.099685,10.653428,-10.987709,-1.269919,3.3492365,-4.9159746,-5.2957315,-0.41601837,Desember
-325.81323,121.82014,-8.593482,50.47915,3.4974425,0.11557,0.43734986,11.663123,3.5693085,6.389769,14.333353,4.377626,4.14133,12.753788,-8.380067,-0.46943212,6.309396,-1.889488,-3.4642806,0.22849734,Desember
-324.8962,123.96035,-9.407597,48.90582,3.8887513,0.6836712,-2.120258,12.384674,3.6331074,6.8810773,14.697695,1.3449908,4.982819,11.732698,-8.162678,1.2000755,4.7584243,-4.6240396,-4.853106,-0.3694995,Desember
-331.576,124.828476,-1.7412698,51.453735,3.9609642,2.5447867,0.09064865,17.287394,4.955804,5.7134266,16.668037,2.4731536,7.2983193,12.830173,-9.630976,1.6883242,6.649257,-1.8445811,-2.623446,1.3323522,Desember
-325.1784,122.66457,-1.1940922,51.517723,2.4530895,3.0818846,-1.4190996,12.72719,3.0455556,4.1912036,15.743757,2.2619789,4.9901013,12.097413,-7.503967,1.6854092,6.3102756,-4.989315,-3.150975,-0.38856882,Desember
-345.1649,120.494,-0.7601195,47.086296,8.409343,2.6658363,2.6707416,11.950688,-1.5756317,7.037214,10.709063,1.5079099,6.619718,6.9494553,-8.22683,3.553071,1.444471,-6.133191,-2.7900515,-1.5634745,Desember
-326.09988,125.949455,-8.862078,45.63302,2.8812418,-2.584287,-0.5291046,11.885641,1.100889,7.340285,14.341388,0.11620617,5.406648,10.506046,-8.850612,2.4384472,1.6477202,-3.6414201,-2.1890006,-0.46285483,Desember
-344.60263,119.06324,0.49902883,45.604023,3.8327558,2.7042377,1.2310606,11.293055,1.9706645,7.3852625,11.056264,-1.7167357,6.4539886,8.012546,-10.27044,1.4473168,-0.15612224,-7.5433316,-2.1817896,-0.8827202,Desember
-349.14163,118.870766,3.283964,47.327248,5.3747144,4.902157,1.8589579,13.100215,0.9141686,5.937506,12.287625,-0.75282454,6.441224,8.119044,-9.984113,3.3269968,2.3198028,-5.9683857,-1.7713957,0.08383695,Desember
-337.40317,115.881065,0.45959327,51.652378,4.5462446,1.7565589,3.181364,11.520218,1.7679685,6.8770285,12.9631605,-0.8410601,7.7992563,9.334009,-9.8538885,4.661684,4.0467343,-7.6503115,-2.8732636,1.0166748,Desember
-353.5739,115.624306,-0.28630844,45.9629,10.484284,5.6863084,3.0542195,13.445541,1.4583852,3.7825146,9.730022,2.3089519,3.7136972,7.595127,-7.4176273,3.3927913,4.909026,-5.8924522,-2.6920977,1.0640699,Desember
-300.5735,119.35751,-11.98316,48.51199,-2.1205084,15.916417,-6.07689,-2.3151877,6.5012803,-8.017129,6.4107814,12.165607,-1.4804881,5.481794,3.296832,-4.5939546,3.2296712,6.9125896,-7.420105,2.5961604,Februari
-307.8493,123.53697,-15.670934,46.391533,2.3836865,11.676899,-2.9255984,1.5639672,7.6146083,-3.2741444,8.453951,12.978178,-0.97549963,7.986161,4.324617,-3.7948995,0.2678079,3.9411342,-2.1243312,4.602199,Februari
-306.95813,123.840004,-13.1023655,46.92032,2.672609,10.973389,-4.9725723,0.9682543,7.4670715,-3.9229865,7.548152,11.765143,-0.8573741,6.1755404,2.7677784,-3.3233147,0.5679769,2.6332548,-4.0582585,5.887881,Februari
-311.54224,121.30532,-14.793813,43.56108,1.0967948,12.266682,-4.525884,0.5182288,6.517866,-4.0853634,6.2381577,12.27774,-2.066902,5.6392174,2.997722,-2.318758,-0.17450874,2.1797435,-2.0773776,4.7178164,Februari
-308.83673,119.79688,-17.542318,46.91035,0.1424003,12.402014,-4.016676,-0.38004386,8.447556,-5.8490033,8.588181,14.136872,-2.6108472,8.302515,2.8739078,-3.0202875,-1.2310258,1.0542204,-3.9927194,2.0844088,Februari
-320.986,120.08244,-12.387349,46.442074,3.5102131,12.97454,-3.7998903,-0.66351277,7.9028206,-4.8537593,1.3056594,14.707328,-0.107638225,4.965534,1.1331617,-2.2723248,-0.3411311,6.7012944,-5.4943376,2.6113682,Februari
-330.39987,119.624954,-9.49621,43.206482,5.1965313,15.441372,-0.34149292,5.5085254,8.907232,-0.028650932,7.629525,13.957263,-1.6173755,7.064669,2.110439,-1.5680465,0.03119176,2.5357773,-3.522576,4.8498845,Februari
-298.169,120.71538,-13.952986,49.617466,1.1973444,11.023536,-4.5643816,3.6879635,8.615651,-1.8878973,6.52318,16.995619,-0.38728574,5.8276196,5.482717,-4.590686,1.0877259,4.9066005,-3.3773081,5.3744826,Februari
-299.0547,125.49893,-8.993955,53.547047,4.8224864,14.594689,-1.6074772,4.3725653,11.7150755,-0.9582611,11.465952,18.764717,0.17540252,12.266799,6.841335,-1.5478792,3.0297625,3.560207,-1.9535309,6.7306623,Februari
-309.4251,124.22671,-6.646896,51.641148,1.3345356,16.174986,-6.6738467,3.6708527,11.759234,-4.5379195,8.070924,14.679002,-1.9774501,8.845321,5.0333314,-0.8911247,1.2589169,0.8895907,-2.529184,3.535582,Februari
-304.16086,127.80627,-11.942932,48.00645,6.2386417,14.134258,-3.6123388,4.815083,11.322826,-1.3223795,10.086219,17.04548,-0.0518392,8.370121,5.6353183,-1.8015034,-0.056165762,3.3412807,-1.1969962,4.0336223,Februari
-305.66455,122.10738,-14.0678215,50.6816,-0.11965375,11.040207,-2.4118226,-4.552218,6.223408,-6.5025077,1.7724344,13.230987,2.1324096,5.2107906,4.5285797,-5.5026116,1.1589383,7.370144,-8.596362,1.9060072,Februari
-320.81104,123.67605,-12.774861,46.529205,5.194704,14.387529,-1.5004494,5.4271646,11.090026,-0.7545327,7.57801,16.226166,0.40454882,7.04604,4.3000965,-2.0187552,1.2336193,3.9768262,-0.9058296,5.5855546,Februari
-315.14774,123.96798,-12.338307,46.301,4.8137918,17.083532,-2.8733578,4.490968,10.486276,-0.15254872,9.344278,15.024441,-0.11968142,7.160572,4.924544,-0.960454,0.6329452,2.4630177,-2.1434298,4.2058625,Februari
-319.3163,124.4184,-14.466072,45.79381,4.6779265,13.736483,-3.9849627,2.0837827,8.420405,-1.5146205,10.351447,16.582806,-1.678559,7.134638,3.618501,-2.3361351,0.22712554,1.0535613,-1.0124693,5.3495955,Februari
-306.45023,124.02479,-16.159584,48.816387,4.102225,11.704688,-3.6509244,3.282506,8.11374,0.013047076,9.10239,16.383242,-0.923645,7.1215677,4.66925,-3.9047065,-0.34660393,1.9926722,-2.1411319,4.40979,Februari
-316.8792,121.04166,-9.791062,49.663784,4.2155747,12.146429,-1.8630781,3.2738144,8.04282,-0.058591,8.433224,15.604954,-1.8443692,8.829763,3.77317,-0.8338063,0.72555864,-0.1017727,-1.567258,3.245136,Februari
-303.49985,122.42322,-7.2705193,52.463345,5.3706517,14.390327,-2.8485518,4.229078,9.98935,0.1223251,9.088039,16.58967,-2.1613982,6.9213767,3.9421604,-1.5772452,-0.7424743,-0.15304852,-1.9246454,4.068996,Februari
-304.8848,124.302704,-10.144114,53.63367,6.026601,16.896164,-3.5471504,3.2813342,10.548845,-3.2765822,7.6763735,14.165174,-3.8368318,8.772835,4.337324,-3.5395389,-0.16324493,-0.520263,-2.2401388,3.4037788,Februari
-304.8513,116.479485,-7.857688,48.638683,2.438091,15.8586855,-5.3848343,-2.2701356,11.887624,-8.327028,7.374072,12.108548,-4.843068,6.6400347,1.77013,-4.4856353,-0.016710386,0.77622366,-5.1786766,5.420102,Februari
-321.9546,123.28973,-6.24126,48.87417,4.096221,14.503234,2.2636287,3.478986,10.269258,-0.94483906,8.315164,15.160802,-1.4914703,8.270694,2.8716092,-3.1999962,-2.7892122,-0.9261447,-5.3610587,3.7751412,Februari
-306.01755,126.766594,-9.824665,51.160084,5.2485194,14.045791,-1.6628134,0.041524135,7.963142,-3.248621,8.173965,15.064133,-4.6402345,6.471485,2.6488135,-5.58027,-2.3756404,-0.96882606,-5.2254877,3.0055652,Februari
-296.89252,123.95232,-16.191696,50.048,-0.23554206,10.339386,-2.9276352,-4.6836452,5.27528,-7.0011044,3.46666,13.957671,0.5874275,4.153392,5.4218407,-6.114181,0.2989835,9.036939,-8.256693,1.1700933,Februari
-315.04495,123.25095,-14.739529,47.35814,0.74923825,13.27769,-0.5674299,1.1574365,10.814205,-2.5096564,7.46506,16.0095,-0.91340095,8.272054,4.55763,-2.4240472,0.55050635,4.2952332,-3.1702158,4.8092775,Februari
-309.7263,122.34724,-12.051249,50.103157,1.2966292,10.566417,-2.934314,-0.40429547,10.09339,-2.8037977,9.766882,18.035889,-2.8344927,8.662992,5.2157464,-4.137198,0.20324095,0.5977118,-2.3368645,5.7488055,Februari
-310.0822,123.48079,-9.597477,46.773094,1.3502792,11.1918,-4.3094788,-0.71721375,9.657968,-5.170945,9.820532,16.008524,-2.8179324,9.763783,3.1678386,-4.283503,-0.5728003,-1.0454891,-2.424055,6.522123,Februari
-327.80066,120.74709,-12.958088,45.208244,1.2724884,10.988608,-2.6269586,0.30520466,7.958912,-2.711901,6.7585,14.162534,-0.99855417,8.5234,3.4977303,-3.2824674,-0.31742907,0.3198613,-1.1227314,6.8078923,Februari
-318.00928,122.28184,-13.840074,43.865307,5.411078,9.308166,-6.209506,-0.71503794,7.122919,-4.5844183,7.0583544,12.716744,-1.7490597,7.367907,2.1563265,-4.2634215,1.0128102,0.9390522,-4.851214,6.558691,Februari
-307.27817,125.4123,-13.049872,47.1401,1.5468098,10.258887,-5.0326476,-1.0280024,5.6281676,-5.7665563,8.025825,14.954662,-4.5916934,6.865277,2.9402745,-4.9937425,-0.114340544,0.55883306,-3.9841392,6.205778,Februari
-316.01794,127.31042,-7.0515366,46.372307,1.9589405,13.135129,-4.13902,-0.17544717,7.6561728,-2.6315355,4.2903695,12.937612,-3.0017362,7.0563397,4.050272,-3.8708801,0.6133021,0.020849647,-4.3898077,6.4847956,Februari
-315.1649,123.05838,-12.5915165,44.93623,1.5669742,12.300125,-6.145458,-0.16099289,7.0674243,-3.699703,5.3157215,14.932742,-3.0324721,5.3435473,2.8028815,-3.6637616,-0.37137145,0.47692308,-1.5382898,5.277741,Februari
-322.0933,122.17309,-13.31525,41.757904,2.9833364,11.745872,-5.71938,-0.83290744,5.1870174,-3.6057906,5.80853,12.662161,-3.031861,6.2878237,3.9126885,-3.1453779,-0.4952614,1.6709737,-2.0434568,4.855946,Februari
-322.14813,120.27254,-10.867921,42.661148,4.1784606,11.872828,-4.5430207,0.5053499,6.571877,-3.598586,6.913503,12.107452,-2.901147,6.9510045,1.1975964,-3.064539,-0.25235653,-0.82377183,-2.0179942,5.528442,Februari
-302.95264,121.59206,-17.8664,46.82936,-1.0281273,10.348947,-2.3461525,-2.6170442,6.95924,-7.310965,3.4748564,12.164801,-0.91353065,3.6956215,3.3956726,-4.9713197,0.20013508,7.3263054,-8.457732,0.656937,Februari
-317.89984,121.21883,-10.427247,47.14336,0.8816836,12.028886,-2.675281,3.9768362,7.7550936,-2.6886084,6.865031,15.083654,-1.6458411,10.225094,4.357007,-3.0739136,2.6664088,0.04735988,-1.2632145,6.315057,Februari
-318.87628,123.20622,-18.081724,42.454746,4.0375996,8.893816,-5.814168,2.4429078,7.48199,-2.6093285,7.295319,15.374389,-2.7482047,5.38808,2.7559154,-3.3627036,-0.4574513,-0.20234121,-4.5766053,5.7944155,Februari
-310.73117,127.36883,-9.029038,49.02674,0.23518889,12.922575,-6.128041,-0.39934316,9.041138,-3.3112738,9.587572,16.971302,-3.5127864,9.050542,4.0474176,-4.1310096,2.2896576,0.50914264,-1.2254016,5.024198,Februari
-320.15536,120.444176,-15.932562,45.026455,0.7503393,10.785657,-5.2634115,0.9253835,8.09516,-2.6735256,5.9047866,16.186577,-3.004343,5.0613356,4.689538,-2.5157638,-0.6897573,-0.3709485,-1.5100135,4.9486675,Februari
-331.13394,117.01621,-13.679207,44.54026,1.5432018,12.995014,-2.527116,1.2332318,6.7777967,-1.1878864,6.482204,14.807201,-1.1740764,6.275267,3.4702985,-3.4495912,-0.47226772,-0.4555632,-0.49756682,5.268829,Februari
-324.92148,117.60967,-12.5526495,45.265533,-2.0953815,14.175001,-2.2095284,-3.500549,6.431714,-1.909979,8.376699,12.728557,-3.4856093,5.403953,2.5111315,-5.4814773,0.34570187,3.2213635,-2.6644611,2.984021,Februari
-323.0705,120.979126,-9.993692,49.095875,-0.5590178,12.920058,-2.3472893,1.5389711,5.8426685,-5.563388,7.1421404,13.618449,-2.4719317,6.9639482,2.155242,-3.863414,1.954289,0.407756,-3.1469252,3.0915158,Februari
-310.65155,119.777145,-11.180016,49.406647,-2.7194908,13.364676,-4.3740683,-2.5603886,6.317828,-6.8986263,8.224757,13.615089,-4.698732,6.4713607,2.3136241,-4.8335524,0.092223704,0.18903902,-2.7655156,4.1070747,Februari
-324.31232,123.96949,-10.066939,51.037426,0.005503556,10.910179,1.8304307,0.96580404,5.713604,-1.5861881,7.5739927,15.562301,-2.0736718,7.0927315,5.7296267,-2.88071,0.95863533,2.483863,-1.5570204,5.0531697,Februari
-343.326,117.26018,-12.359184,45.205765,0.9602128,11.779188,-1.6932317,4.0835466,6.371655,-0.9711917,4.521564,10.322314,0.13377562,5.149023,2.4445493,-3.0661387,-1.4080129,2.0155425,-3.1861641,4.7800603,Februari
-304.65033,119.39509,-14.347581,47.03827,0.73774487,12.347877,-3.2467804,-0.9517037,5.7415752,-7.6181827,0.8131556,11.908694,0.13478884,5.131251,3.2757845,-5.562329,4.0677996,5.860627,-7.940007,2.7478387,Februari
-325.25946,120.1244,-13.117213,46.838882,-0.17186768,9.954824,-2.4422867,-0.088456444,4.3713655,-4.4075584,7.352539,15.718526,-2.037363,5.2632647,2.5198195,-3.7978761,0.4209908,1.6789845,-1.0787779,5.108923,Februari
-304.27768,116.35556,-16.137558,43.215046,2.277992,14.544899,-4.8066487,2.372547,6.5108724,-6.940108,6.4720974,11.640266,0.7860592,3.7918034,0.8292988,-3.2352622,4.039121,5.4311423,-8.153786,3.7520428,Februari
-312.08395,121.81222,-14.384809,44.739944,1.6974938,13.379569,-3.0959504,2.582518,8.217851,-4.7357097,5.7872024,10.6262245,-0.5483067,5.259188,0.89664423,-4.6985,2.3185859,4.6665034,-4.845835,0.8460941,Februari
-280.93988,117.61235,-16.979904,47.0766,-2.8634405,14.742667,-1.1341445,-0.918926,7.2988987,-9.217849,6.372166,6.865079,1.7381679,4.3695455,1.5983726,-1.0931175,2.1054099,8.482744,-11.132876,1.3185182,Februari
-299.20013,115.42324,-16.585016,45.799095,-3.1958702,10.652772,-3.715088,-0.7596706,5.8050814,-6.455471,7.8329554,10.615588,-1.8951628,5.6412187,1.6869764,-4.976242,0.38082716,3.4805114,-4.8872247,4.56374,Februari
-308.01956,120.61379,-11.832947,50.55107,-1.4672824,14.446707,-0.013840437,2.4682243,5.3845387,1.0224738,3.5673788,8.415348,3.8390198,0.18525635,2.338521,-2.6601427,5.207935,1.7614543,-4.4239526,1.1632848,Januari
-317.32828,124.33841,-16.91181,46.18533,-1.038004,11.694823,-2.776797,1.2556018,6.65375,-0.85389334,4.0259814,10.953018,1.0319368,0.7069787,0.12434269,-2.3889196,2.362716,4.2287283,-7.0107374,0.90768474,Januari
-317.47757,125.538086,-15.211601,47.18337,-2.579982,12.340752,0.19087024,3.3294632,6.697304,-0.5451973,2.2086236,8.730586,1.1592476,0.6026295,-2.9874365,-2.3640165,2.4708002,3.5975158,-5.320666,1.5816503,Januari
-302.41672,120.58858,-9.622649,48.039463,2.0276954,16.148521,1.556942,6.3612614,9.668152,-0.5500406,3.8382998,9.206743,4.2538323,3.6842837,0.06951642,-2.8459594,6.247688,1.1513284,-6.613238,2.5827837,Januari
-301.34238,126.07989,-5.13823,53.46545,3.46752,18.865149,1.7919418,7.3096313,6.4707117,1.2038735,3.1631854,7.8535295,0.8506868,4.0936437,-2.3965073,-4.669211,2.6436617,0.32739413,-4.843558,-0.31303436,Januari
-331.45068,120.90945,-14.706993,47.408936,-0.4135524,16.046574,0.83466756,4.887594,7.126117,3.0982516,7.947864,9.497331,1.4163669,6.047908,-0.79626787,-2.3794699,2.015744,0.17513838,-2.645085,1.4966108,Januari
-323.17685,119.61378,-14.951533,50.538486,-2.2813437,14.886375,-1.3147073,3.5731487,6.215207,0.73832804,3.8583045,10.342306,0.10734025,2.785407,0.4965237,-6.0047483,2.1834092,1.621164,-3.9997866,0.44994918,Januari
-300.51306,123.109436,-9.850946,53.59856,-4.0037055,13.361393,-0.31104973,1.2808627,5.31319,-2.3397765,3.95373,6.5861406,-0.37166652,1.9578023,-0.16294022,-6.0439634,4.1946845,0.7152408,-2.5585692,1.9223443,Januari
-316.6158,117.553856,-18.257343,45.656143,-6.220431,14.307241,-1.7607086,2.9196486,7.7317357,2.4582038,3.357394,7.7003903,4.450378,1.2708685,-0.82820624,-5.1110415,4.4362087,4.432463,-5.742937,3.249042,Januari
-319.61368,118.25128,-15.509105,45.505928,-4.1915092,11.985867,-3.1537385,2.8941994,6.8340836,-5.149323,8.423409,7.461614,-0.51033807,4.7147036,-2.462295,-4.29127,2.4486494,-2.4236586,-1.3401374,3.48973,Januari
-329.46094,120.28075,-10.165671,47.133816,-2.089928,12.620763,-0.6218245,1.6820129,7.9568934,-1.7668709,6.132464,6.656878,-0.56960076,3.4910097,-3.6098256,-5.0875864,-0.46500346,-1.1489835,-4.1633124,2.7365065,Januari
-312.30765,121.355064,-16.925444,50.735157,-1.9194973,11.075201,1.7579732,2.6453097,6.2016444,0.8914861,2.6642573,9.348292,6.3343167,1.3126116,1.4729644,0.43898445,4.212771,3.4030383,-6.221959,1.4695921,Januari
-320.66757,117.33083,-14.187626,46.011852,-4.7475724,13.143252,-3.3133907,2.148239,7.624744,-1.5140952,6.6717324,9.180852,0.18275134,3.1498306,-2.13179,-4.7062554,2.7182305,-2.3442802,-1.9493705,4.212321,Januari
-323.65765,116.775375,-12.803493,45.57345,-2.9194424,17.155228,-1.5095496,5.221911,9.26655,-1.1223537,9.633886,8.7499695,2.5647926,4.1447253,-1.906276,-1.2803574,1.5528096,2.7880132,-1.0972561,4.186823,Januari
-310.0444,118.97538,-8.947035,50.19284,-1.3004957,17.681005,-0.7324638,6.334214,9.839117,-0.20583561,8.031436,8.042022,2.035179,2.9391713,-1.4455831,-3.7908275,3.506435,1.1921011,-3.229423,4.2787127,Januari
-306.14587,121.46219,-10.677043,49.412384,-2.4425445,16.572247,0.8746788,6.1388073,7.634525,-1.6435628,7.694632,10.267459,1.9235178,6.5561914,1.6999731,-1.970091,3.5118833,-0.17007408,-1.7159992,4.082538,Januari
-315.16446,118.74038,-12.857297,47.64375,-3.0117397,16.622728,-4.8615813,4.808078,7.9526114,-0.31749487,8.115492,9.257977,1.5522672,5.7069225,-1.933779,-2.8065138,2.575456,0.7793231,-0.1411408,2.5656388,Januari
-316.40485,118.51946,-11.424969,48.20728,-4.4638386,14.449697,-3.9111722,-2.104702,6.905153,-3.9790313,7.0510693,9.952556,-1.8741579,5.1600795,-2.2593422,-6.512278,3.2871914,-3.5473096,-0.31818086,1.7378051,Januari
-316.1711,123.367065,-15.712418,49.824986,-2.2280552,15.089717,-1.6577396,-0.4134167,5.3968086,-1.9624038,5.997915,9.816701,-3.2612197,1.9697037,-1.7276331,-8.951177,0.8557732,-4.426729,-3.0138547,1.2812588,Januari
-309.6063,123.57736,-12.232766,48.090637,-1.7754135,14.18569,-2.243592,5.188064,8.441316,-5.1221,8.186985,11.881372,-1.714785,7.2103534,-2.7976878,-6.627502,4.881452,-3.2408724,-0.3135748,3.219451,Januari
-317.2105,129.94022,-10.158197,51.602814,-0.9848711,15.690213,1.0658144,1.4862872,5.8685145,-1.0322031,4.541775,9.918243,-3.5220325,0.54573905,-2.5128736,-7.4512706,-0.43019018,-5.348015,-5.0003943,0.92236006,Januari
-308.6352,129.72316,-11.7879505,56.539154,1.1297221,15.038697,0.9964894,1.3398137,7.423528,-1.696916,6.3101697,10.660521,-3.5236785,1.9027281,-1.6079937,-8.967808,1.0325809,-2.8445837,-4.3513937,1.8775502,Januari
-312.9639,122.20584,-14.458641,50.28762,-1.7287332,13.177116,-1.0301046,2.307436,4.8225036,1.3280174,2.1626947,8.1063175,4.9896703,0.87996024,0.35664275,0.8049321,1.2993644,5.2418947,-5.1385727,1.8493493,Januari
-309.44873,124.911736,-14.822711,48.940964,-0.8258916,14.050563,-4.77538,1.148444,5.80686,-2.9833066,6.7127347,11.262559,-2.1285427,3.781117,-1.5147713,-7.2836156,0.2448627,-1.9037869,-0.13431567,4.4320188,Januari
