mfcc_awal_mean_0,mfcc_awal_std_0,mfcc_awal_mean_1,mfcc_awal_std_1,mfcc_awal_mean_2,mfcc_awal_std_2,mfcc_awal_mean_3,mfcc_awal_std_3,mfcc_awal_mean_4,mfcc_awal_std_4,mfcc_awal_mean_5,mfcc_awal_std_5,mfcc_awal_mean_6,mfcc_awal_std_6,mfcc_awal_mean_7,mfcc_awal_std_7,mfcc_awal_mean_8,mfcc_awal_std_8,mfcc_awal_mean_9,mfcc_awal_std_9,mfcc_awal_mean_10,mfcc_awal_std_10,mfcc_awal_mean_11,mfcc_awal_std_11,mfcc_awal_mean_12,mfcc_awal_std_12,mfcc_awal_mean_13,mfcc_awal_std_13,mfcc_awal_mean_14,mfcc_awal_std_14,mfcc_awal_mean_15,mfcc_awal_std_15,mfcc_awal_mean_16,mfcc_awal_std_16,mfcc_awal_mean_17,mfcc_awal_std_17,mfcc_awal_mean_18,mfcc_awal_std_18,mfcc_awal_mean_19,mfcc_awal_std_19,mfcc_tengah_mean_0,mfcc_tengah_std_0,mfcc_tengah_mean_1,mfcc_tengah_std_1,mfcc_tengah_mean_2,mfcc_tengah_std_2,mfcc_tengah_mean_3,mfcc_tengah_std_3,mfcc_tengah_mean_4,mfcc_tengah_std_4,mfcc_tengah_mean_5,mfcc_tengah_std_5,mfcc_tengah_mean_6,mfcc_tengah_std_6,mfcc_tengah_mean_7,mfcc_tengah_std_7,mfcc_tengah_mean_8,mfcc_tengah_std_8,mfcc_tengah_mean_9,mfcc_tengah_std_9,mfcc_tengah_mean_10,mfcc_tengah_std_10,mfcc_tengah_mean_11,mfcc_tengah_std_11,mfcc_tengah_mean_12,mfcc_tengah_std_12,mfcc_tengah_mean_13,mfcc_tengah_std_13,mfcc_tengah_mean_14,mfcc_tengah_std_14,mfcc_tengah_mean_15,mfcc_tengah_std_15,mfcc_tengah_mean_16,mfcc_tengah_std_16,mfcc_tengah_mean_17,mfcc_tengah_std_17,mfcc_tengah_mean_18,mfcc_tengah_std_18,mfcc_tengah_mean_19,mfcc_tengah_std_19,mfcc_akhir_mean_0,mfcc_akhir_std_0,mfcc_akhir_mean_1,mfcc_akhir_std_1,mfcc_akhir_mean_2,mfcc_akhir_std_2,mfcc_akhir_mean_3,mfcc_akhir_std_3,mfcc_akhir_mean_4,mfcc_akhir_std_4,mfcc_akhir_mean_5,mfcc_akhir_std_5,mfcc_akhir_mean_6,mfcc_akhir_std_6,mfcc_akhir_mean_7,mfcc_akhir_std_7,mfcc_akhir_mean_8,mfcc_akhir_std_8,mfcc_akhir_mean_9,mfcc_akhir_std_9,mfcc_akhir_mean_10,mfcc_akhir_std_10,mfcc_akhir_mean_11,mfcc_akhir_std_11,mfcc_akhir_mean_12,mfcc_akhir_std_12,mfcc_akhir_mean_13,mfcc_akhir_std_13,mfcc_akhir_mean_14,mfcc_akhir_std_14,mfcc_akhir_mean_15,mfcc_akhir_std_15,mfcc_akhir_mean_16,mfcc_akhir_std_16,mfcc_akhir_mean_17,mfcc_akhir_std_17,mfcc_akhir_mean_18,mfcc_akhir_std_18,mfcc_akhir_mean_19,mfcc_akhir_std_19,zcr_mean,zcr_std,rms_mean,rms_std,label_bulan
-149.72551,71.62933,96.54415,28.210915,18.502033,29.759106,67.37657,16.927397,10.675376,8.744124,1.4358062,11.061525,-0.89501745,6.757389,-6.1641273,3.1085439,-6.6225576,3.568481,-12.392211,8.880423,7.855077,6.2106347,3.798315,2.8387837,-10.821617,4.5102515,-1.2931777,9.658016,-7.770633,5.8429017,-4.73936,2.8405244,-6.819731,3.0737662,-6.2892766,2.9695687,-4.920281,3.2271452,-0.25358623,4.1798368,-103.061584,15.96058,127.533325,2.8851957,-6.9311247,5.8820033,59.379303,9.675813,-5.909404,8.478148,0.99005824,10.722746,4.1892304,4.8804502,-10.846048,4.495467,-17.642902,4.3732057,-15.107158,13.07257,22.202005,11.927733,3.3638217,4.9656596,-18.207811,4.5505223,12.292771,3.2257514,0.19616996,2.1462202,-2.836374,3.596833,1.0052202,1.5022953,-3.927613,4.7008185,-11.3238735,2.684612,-5.456893,4.764399,-137.58975,40.047844,97.405846,10.423732,27.453388,9.425505,106.94286,9.510266,-12.905334,8.358659,8.384135,6.5543065,16.839972,4.8882823,-20.179243,5.978566,-16.725365,5.5340357,-7.504725,6.78429,24.920166,7.7920017,2.2720573,4.5248775,-8.249288,4.598889,6.5138726,2.5150216,-6.6797323,3.5780475,4.562255,2.7759364,-4.6559577,1.9195436,-11.675225,2.3978496,-5.7338448,2.6208005,-6.3950534,2.2846131,0.04206194196428571,0.011995739939704113,0.25291288,0.07736603,Juni
-148.18478,62.63649,90.92765,23.736485,18.274904,31.017591,81.57079,9.953231,9.558824,4.0999975,-5.9788055,8.568205,3.6911535,8.818263,-3.6928446,6.038557,-5.4855247,2.0549855,-15.81089,8.267448,7.0816226,6.334694,8.880048,2.7357316,-14.658173,3.9912608,2.6133897,9.292518,-6.030127,6.918608,-5.682119,1.8150774,-3.153431,2.5504353,-4.9344983,4.145563,-6.506132,1.1824541,-1.0358227,1.4613549,-116.89868,10.684456,123.79175,2.9817686,-5.276001,6.151179,61.167347,14.954238,-2.2860072,7.041456,2.2384636,12.705374,2.0922098,5.8172956,-14.994381,1.4999439,-17.494263,2.9032514,-14.88704,6.69629,29.592455,7.6795278,1.1778091,3.5137646,-21.024824,5.471202,13.617359,3.1019855,-3.0809069,4.978542,-2.511577,4.6489367,2.6257632,3.3433673,-1.5081152,3.2777548,-10.5515585,2.6855443,-6.9846535,2.1240325,-145.75087,70.83007,94.76663,10.91518,21.766361,15.560893,99.446014,15.158351,-11.986163,15.290628,6.55381,8.299907,13.946681,2.0698526,-12.931919,5.1963267,-16.952896,6.401535,-10.982397,5.075159,25.830643,12.310898,0.36621404,5.686454,-7.189112,4.5105157,3.3742125,2.6574736,-6.8093147,3.8102317,2.9293857,2.4176795,-3.1087897,2.5634575,-9.71962,3.3469422,-7.6974487,3.1865368,-3.2978544,3.373093,0.039599609375,0.01209903398551175,0.25233915,0.07597774,Juni
-178.56459,56.14671,95.7924,26.466326,25.015558,30.896797,77.358345,15.113097,11.803691,4.318293,-0.8321578,8.418966,-0.7439015,4.4530835,-1.4406735,3.8639944,-7.029906,3.2226644,-21.078974,10.033521,11.654437,2.1657903,11.130771,2.4930706,-15.598282,4.9976034,2.808836,8.046638,-10.043016,6.3237257,-3.2147949,1.6298972,-6.6993523,5.1669507,-8.975293,4.086824,-6.9220433,2.4457722,2.8942907,6.6013002,-162.29485,12.9301195,133.14139,4.6244764,10.903068,9.02082,43.60963,10.501559,-6.5208507,7.341778,5.5442963,7.8154616,3.2461002,1.3144641,-11.665151,12.43954,-19.366682,4.584435,-20.624289,9.794199,16.310064,4.9397917,8.078647,1.3812248,-14.339661,2.9214742,8.503301,2.337903,0.8696037,4.07585,-2.7633638,6.57129,3.5804703,3.1513844,-1.1738957,3.069747,-7.091308,2.3323824,-3.5374012,3.454176,-161.22487,42.380978,102.447266,17.656792,27.38263,10.145458,103.67932,11.850555,-7.272752,13.08119,2.927339,6.413169,16.2136,5.18127,-13.183554,5.4106183,-18.544912,3.626432,-12.444784,5.9372053,22.11122,5.489156,7.297328,4.3748603,-11.814037,5.0431323,5.7507434,3.858904,-3.8312092,2.1238744,-2.6686635,4.7693434,-3.223756,2.4570746,-9.017279,2.7261488,-8.514437,4.012297,-4.251061,2.4241848,0.0379150390625,0.00964188573374651,0.20061985,0.053589188,Juni
-160.97984,48.512554,110.6462,21.38086,20.720768,22.750317,65.12931,12.836563,10.911898,4.464597,-1.6820174,7.9440236,6.640687,6.2312765,0.70100003,1.0777432,-4.53867,2.4782867,-10.370236,6.441016,8.875006,4.9915404,10.833761,3.3475237,-15.452154,7.3456755,-0.30966812,10.599144,-2.8729858,8.583572,-0.08800509,1.99738,-3.5206263,4.118848,-7.090041,4.3146763,-6.7287674,2.8149846,-1.9235979,4.4428973,-112.859436,21.044044,134.76218,8.00509,-4.26354,13.127112,56.25308,19.56791,-6.547501,6.916196,2.470373,11.044084,7.111295,3.6608067,-6.075845,5.8231087,-14.39792,2.854523,-16.592176,8.319257,22.950657,6.849691,8.329115,6.6663,-17.046638,5.1346793,11.576433,2.0900383,-1.4621146,4.982052,1.6150042,3.1444156,2.6264942,3.9817886,-3.2623966,7.0608535,-10.365907,2.330662,-6.1894255,3.1046207,-146.98302,71.73387,99.37964,5.955023,16.557716,14.282668,92.205536,29.705835,-10.346801,17.651846,8.951581,6.5029383,15.7877245,2.024998,-6.3424044,9.813904,-7.5834723,9.506811,-4.511546,7.46965,17.802423,12.951832,1.3897367,2.1820803,-11.389299,3.2271855,4.0364094,5.1643224,-4.4487348,2.087032,2.4148123,2.382649,-2.6347785,3.2951722,-6.797775,3.675713,-8.890488,2.969433,-4.688682,3.8052762,0.03999660326086957,0.011552970934317031,0.21417375,0.076737806,Juni
-138.51889,50.12539,101.36581,22.415852,16.350628,25.419643,71.31494,15.6542635,12.307968,5.907053,3.2168791,10.681059,6.3193045,4.178175,0.24239166,5.3619537,-4.9779844,4.3733945,-13.025299,8.808185,14.123925,6.0490093,6.6940565,3.0940082,-15.359183,7.2133784,4.995129,3.52901,-1.0190307,4.4517193,0.93236786,2.8546855,-3.15795,3.1273553,-2.67936,3.8505154,-5.292679,2.959336,1.49307,3.0770636,-121.83742,9.75824,130.20949,5.9907093,2.8239882,5.9036894,69.487526,20.108538,-1.1221756,10.165555,2.70969,8.145373,9.083308,4.404057,-7.631517,5.550599,-12.797238,4.004315,-13.846641,9.628211,21.865137,5.972145,10.024073,3.3962224,-18.607481,5.9720764,10.92729,3.751635,-1.0752915,6.618663,-1.4923471,4.4672527,1.2400082,4.062354,-3.1019359,6.4135303,-12.045472,3.0385203,-3.6563058,3.041163,-150.32759,56.76301,96.46391,8.90023,16.664764,9.035558,98.18528,21.790289,-8.242309,15.549866,12.254672,4.5497212,12.509591,2.8818543,-8.801324,9.880781,-6.875788,10.072556,-5.8081136,8.004252,20.551718,12.81342,3.6896508,2.3095262,-4.5805407,4.237518,6.7181253,1.8701475,-3.6350334,3.5577028,2.4526248,1.6261113,-6.3548293,3.1550243,-5.598426,3.5071285,-7.832596,3.8625512,-3.7419183,1.8862162,0.03957403273809524,0.010067276792549632,0.21912362,0.06722416,Juni
-192.07745,63.60903,90.8486,17.676456,30.787199,12.395742,55.66423,24.072271,14.731092,4.8026123,4.065353,9.235957,8.85751,5.067225,7.8882675,8.144142,3.0324373,6.527367,-0.6734214,11.381802,4.2517257,4.714944,5.140718,2.9845235,-3.2377424,5.5596385,0.48116553,4.5357094,-3.7624836,6.9632316,2.8968773,6.259613,0.6132755,5.5012336,-3.1433325,4.44925,-2.4004629,3.1370218,3.1186984,2.251778,-96.565735,10.538887,125.09407,9.604911,-3.9681292,8.024242,63.38495,14.473345,-1.0253518,9.488438,4.533992,9.24146,0.85406303,5.3391366,-14.444448,4.5860014,-11.751709,5.964178,-14.26581,8.322017,25.2722,7.5880113,7.7006717,6.3827696,-19.513456,3.8061078,11.8154125,3.1688812,2.3652928,4.084082,-0.5881089,3.9916763,0.29882038,3.4468968,-1.1146706,1.5299639,-8.005799,3.144983,-3.370961,2.6205456,-134.4267,58.48861,100.40929,8.256505,19.251747,11.802775,98.25341,19.227741,-9.889067,14.017973,7.805591,3.9073093,14.182799,3.7518902,-6.433095,7.2926555,-13.736123,4.4386964,-11.003721,9.270171,23.409462,10.578953,1.3079562,2.9731839,-8.458972,3.1339962,8.482207,3.0418704,-5.5836987,2.806865,1.0327487,3.3973029,-2.2904935,5.3232903,-7.281324,3.6529949,-7.7417254,2.14697,-5.176085,3.0868866,0.0385546875,0.00624920649259643,0.24193527,0.11719422,Juni
-126.99053,59.74912,93.5026,22.66938,20.457893,24.468332,70.8125,12.514135,7.90605,4.959448,0.34551486,8.952267,6.524615,5.513264,-0.6637458,2.6244864,-1.474412,1.184129,-24.035395,9.332321,8.823106,6.321139,12.310208,3.3287714,-9.733651,5.9049335,3.3965712,3.6887152,-7.7110767,4.0813117,1.1302738,2.4672542,-2.4587278,5.2791553,-4.919702,2.357617,-10.080712,2.7738426,9.578944,6.791229,-95.772545,15.475492,125.06553,4.04473,1.2310024,6.3225446,39.28444,8.822777,-7.5730033,4.982314,12.317834,4.318511,10.169184,4.9662848,-9.1758375,6.719404,-16.415539,1.2430116,-35.35263,7.2275696,19.850903,6.1953444,18.403383,4.1189594,-12.215388,4.062633,13.432437,1.8135759,-5.4430118,3.2307708,-0.28186366,3.2930827,-1.3328327,3.9780412,6.398249,6.232894,-16.723532,2.877284,1.2925733,1.3332299,-127.9164,40.227913,113.91017,13.722685,22.671726,15.09389,92.42834,13.233937,-7.1730537,12.587845,3.0098991,7.286212,9.520005,4.984303,-12.327613,6.9448543,-18.412735,3.273879,-13.948141,5.965993,17.150723,8.340572,5.9507327,3.7580726,-6.8863497,4.5650873,9.955634,2.9417803,-4.8331304,3.0116055,-6.173626,3.6336591,0.44730547,4.6036806,-4.4617085,1.493971,-14.060018,1.8095524,-0.54316187,2.5767,0.04448499177631579,0.012128028413649367,0.2556835,0.06385449,Juni
-147.99991,59.91822,106.78626,27.062353,19.60788,29.555965,71.133064,15.826747,12.411352,4.422327,-2.2086987,6.0980296,1.6139437,2.7855968,1.7375394,5.5294046,-2.4776366,3.5219083,-14.851901,9.834406,7.8834968,5.990069,12.120246,2.266448,-10.802858,7.085672,5.0696607,8.825434,-0.32381424,6.11072,-0.25342658,2.03135,-3.2629313,2.3822112,-4.838759,2.0465071,-2.2848392,2.4664,2.8901489,2.3755832,-112.09762,13.053136,130.79262,6.245569,1.459032,3.6917377,69.150505,18.67389,0.08248712,7.9554157,1.0869583,9.75862,1.736186,3.1022928,-8.508937,4.770302,-16.593884,4.572647,-16.496828,7.947194,29.542812,6.340859,6.3915687,5.130099,-18.749796,5.9681616,12.1540985,3.7218773,1.9651258,4.843257,-0.9918469,4.0378785,3.1194456,1.8502765,-4.5246887,3.5111854,-8.04833,3.6589575,-2.5597894,2.2908733,-144.85194,68.86936,94.96529,4.301046,21.630566,16.400562,100.28376,13.703893,-8.08015,13.184164,9.1764,7.6936636,16.639227,3.6552815,-12.986023,7.4669156,-15.3090725,7.6613307,-9.165582,8.687772,26.508352,11.831876,-1.5216621,3.3238628,-3.9286292,5.4507504,7.7152133,5.192964,-6.1932783,1.6717328,-0.62880474,3.859023,-5.1107507,2.2959168,-9.337882,3.5602705,-7.1649165,2.935638,-3.3072708,1.9359499,0.03606305803571429,0.008888335621628012,0.25445515,0.07950322,Juni
-129.49718,63.495113,90.865746,26.978233,28.360613,27.044106,71.45603,12.901557,10.569612,6.455765,-4.561504,10.94105,2.3725588,6.9154873,-3.4716263,3.5839138,-5.581614,3.0641017,-23.404764,9.508779,11.117525,5.8891687,14.617098,3.0761375,-11.709218,7.2320333,-0.51224315,6.196063,-6.4980493,2.7524755,-3.1043022,3.6343896,-2.2617137,4.5053897,-4.3703485,4.5820427,-8.0301695,1.4711746,2.6266973,3.2132568,-105.69514,14.233851,126.96022,5.257482,3.593967,8.538117,49.907013,16.82145,-5.3286467,9.925226,2.6246917,10.389368,8.599765,4.491129,-12.476861,10.37335,-21.407946,2.662697,-26.603195,12.552984,21.355892,5.425809,15.519709,5.249788,-17.08476,2.3150349,13.785476,4.6916013,-3.9765134,2.1413825,-4.66619,5.3367534,1.3530837,1.3970687,2.9356658,5.1202917,-14.391388,3.909566,3.2348268,1.7324966,-171.94795,59.93629,104.83991,8.880415,34.99064,14.196998,81.13359,23.59577,3.093704,13.096874,7.2399907,13.231493,12.937098,8.086747,-7.5267625,12.508585,-10.475363,14.16493,-9.383224,13.019885,16.140898,8.416116,8.382342,2.9739485,-4.774287,7.982063,7.249171,3.9404192,-7.5789247,4.0842576,-1.2812681,2.064035,3.5213597,1.3229254,-11.622769,5.2281885,-10.551592,5.2737308,0.51955396,3.0111933,0.036435081845238096,0.011102336004814896,0.25081915,0.074578896,Juni
-117.98568,40.449432,95.91129,27.005665,21.763575,15.539159,61.698624,19.195896,3.9902954,8.870272,1.0582355,10.030676,7.543202,8.303524,1.6009965,4.755113,-8.045425,7.4690647,-28.303171,11.009309,13.309694,3.6446908,17.092216,4.1075053,-11.436977,4.9048076,8.608285,6.3640447,-2.7557995,2.7921667,-1.7348099,1.9259937,-0.04086542,2.025973,-3.2000725,7.2735677,-7.60328,2.3106904,2.367189,3.072792,-119.934845,17.12759,117.27595,12.670966,16.676517,10.275005,75.67536,24.481432,-2.9826999,11.518349,-0.876805,11.157736,9.184038,5.960542,-12.222311,5.879381,-24.101032,3.659045,-19.108213,8.805508,22.110815,4.260672,9.851019,7.729127,-13.359918,5.067151,11.009894,3.4553804,-4.6382465,3.2092507,-3.378637,5.077938,2.848826,3.4119337,-7.030092,8.225614,-11.585029,2.8951328,1.69704,3.344132,-264.80734,30.09605,71.71561,13.670654,27.767715,7.951888,44.05889,12.641497,23.749674,10.397316,22.330605,8.136114,11.401281,6.527346,9.608047,8.25884,3.5089142,6.424888,4.8072724,4.7734184,9.726805,5.746216,10.730477,3.171847,0.40912402,2.1955686,6.8585477,7.29718,2.683235,3.2678313,6.2176003,4.1593175,0.8867133,2.4336805,-2.5135143,3.9625661,-0.49393237,4.4627647,3.163946,4.765422,0.04067201967592592,0.007895490661645597,0.19766869,0.11625366,Juni
-116.73082,40.04315,97.72095,21.626022,20.10151,22.788696,70.72905,20.91573,6.774707,6.2822423,0.21976423,12.283738,1.7933912,5.5596848,-2.994079,3.2277322,-6.0405726,6.6438937,-29.925972,7.7842016,10.62353,7.7092586,19.185955,4.0455146,-16.647926,5.8254943,8.908439,7.071285,-3.5394347,2.776929,-4.1574583,1.3457177,0.18280381,2.679488,-5.9692545,8.592619,-8.950074,3.1909828,3.6765666,2.2300017,-103.76121,17.132282,117.36604,14.120428,8.987165,11.554332,73.194855,29.767246,-0.851151,12.260436,0.022306442,10.125874,8.589044,7.719834,-7.996763,5.617383,-18.610756,3.473195,-25.631838,8.697935,24.728638,6.1276836,16.924297,5.379474,-15.7200775,3.8533096,11.989424,5.169666,-1.0754985,4.8356314,-5.8483896,4.98835,-1.5771682,2.7855115,0.0143966675,8.163774,-12.01017,3.9361258,0.20481077,1.5850686,-235.97365,54.902493,75.737595,18.193237,28.820786,16.343498,50.831062,29.11577,14.048022,14.450868,22.509903,6.465973,14.631596,4.304327,7.780038,14.532241,5.8488474,13.439249,2.342589,9.400063,1.5915928,12.024996,5.209971,4.905244,4.0867696,4.329064,8.821775,3.7494957,-1.5868434,3.5845118,2.9549346,5.7851224,2.7546132,2.0513847,-2.1142356,6.6075797,-4.888234,6.0938883,1.0381145,2.5594943,0.034627278645833336,0.008008304570490761,0.22973303,0.11229773,Juni
-146.01968,64.412575,94.491425,25.6675,30.862396,27.583542,74.83293,13.907049,12.765172,7.254206,-7.8517365,15.437227,0.5563206,3.867696,0.7673683,4.3619733,-1.544632,3.9994073,-21.671541,10.218317,9.8253355,6.924987,14.339738,4.3916335,-11.193469,4.62077,0.8609777,5.308585,-6.1181226,2.886835,-2.33732,5.0446453,-0.37963343,5.2739773,-8.635335,2.3922067,-7.939041,2.0833893,3.9135425,3.5988166,-114.55078,11.524625,123.551735,3.1366777,-0.71406525,10.6467085,49.401215,9.433528,-3.0605915,7.6585765,4.7885613,7.950442,10.879654,5.907807,-11.711873,7.511916,-20.438396,3.4172475,-30.369371,8.167947,22.34759,4.561446,20.709427,4.7389555,-17.835152,1.6418469,15.410103,2.4725122,-0.4125702,2.3824866,-7.9903264,3.5030024,2.816517,3.842912,3.5433617,2.2927608,-12.387166,1.4541191,-0.76105756,2.120356,-152.41718,63.475388,103.52881,16.689457,29.910772,19.73116,88.43843,18.780384,3.6881428,14.066498,4.4953923,15.2540045,13.139558,7.626669,-7.6015844,8.665579,-11.592545,11.307279,-9.367167,14.654919,19.264696,10.257626,5.0794196,6.055018,-10.44779,4.2312894,6.4333143,4.4592295,-5.7339134,4.252401,-2.8465343,6.3852673,3.2917428,2.8554344,-7.2857456,5.208802,-13.282854,5.1380997,-3.5024066,5.1992183,0.0383544921875,0.012278574528357324,0.2491918,0.06732004,Juni
-55.10609,62.076077,138.9921,12.163437,-45.77283,23.480276,41.073357,10.608581,-11.235501,11.754626,16.042368,5.297252,1.3889862,6.398612,-20.557203,3.7433403,10.649261,16.129261,0.7824951,5.3765216,8.277551,6.863589,4.291106,4.1648946,-3.9133306,4.0375166,-3.3007314,2.7797627,0.43429685,2.6974423,-15.20658,4.654415,7.500489,5.425232,-12.413022,3.8682053,1.7301543,5.0582185,0.43394104,2.7924194,-34.389965,15.447676,137.51747,13.814111,-52.90143,9.223783,46.43978,8.377128,-1.3125569,9.237932,-4.6427054,9.77846,-17.15924,10.422282,-9.359024,4.642086,12.311362,9.555767,2.0401816,5.2547994,11.967148,2.5326295,3.2350202,8.153324,0.07388133,3.79532,8.96369,8.854097,-6.65167,2.4976728,-24.717726,3.2420447,11.945948,6.042862,-7.5082626,4.133742,-6.453548,9.261484,-3.5155752,2.1509602,-160.56808,98.64096,120.6733,16.48655,-22.073086,20.629135,43.275223,17.113968,2.9337876,12.285329,7.6306734,9.777,-5.4300294,21.239092,3.9318528,13.017695,3.4475994,2.213102,4.983203,4.5412416,4.3441534,1.4355158,7.433452,3.584893,7.720358,3.9759445,9.998299,7.314866,-4.0693254,3.8703275,-7.1544266,10.446922,1.9599428,8.111548,-0.0052046776,5.9122505,-3.6046884,7.518222,0.228297,3.9000864,0.052068536931818184,0.01564617141339503,0.23056993,0.11466781,Maret
-104.20442,80.10492,133.29112,11.128917,-24.994057,19.95266,41.870327,4.9548216,-6.5532613,14.221071,18.299639,5.121354,0.9759943,7.238486,1.1558738,9.049692,4.3281894,8.591171,3.6435404,3.7259738,13.98609,10.502452,2.7929792,5.090642,-0.76950127,2.7247176,-1.9227809,2.0908756,-0.26435658,6.106993,-8.114503,2.3678293,-4.1876106,3.7090216,-5.1978602,5.4245872,-2.1405199,8.104559,2.2144787,4.0438375,-82.84268,76.01236,143.20778,13.280182,-27.470673,16.946802,48.692135,7.3985996,-5.999312,15.205603,3.900878,11.00208,-16.04648,16.602846,4.3955493,6.5827384,-0.8442686,8.018927,4.7141414,5.9649425,16.987217,5.9612684,0.6514094,4.164788,9.556008,5.730649,11.300485,7.8604507,-12.675418,7.2040095,-3.8035476,4.4173336,-5.973843,3.5322702,-7.383662,5.065229,0.893522,4.276826,-4.673038,3.0201757,-220.63661,4.700671,109.95488,1.8926675,-3.9296098,2.5389657,34.28047,3.2435594,16.700317,2.3553638,22.789442,3.823203,16.658628,2.7617073,20.032473,2.4481847,7.3666687,3.5074673,11.534362,3.037223,4.583273,2.3215516,9.215206,3.2830033,2.9987404,2.1039646,1.5368673,2.651275,-3.1060615,3.0828986,-2.0773091,1.6419715,-1.662204,2.3416471,0.6972301,2.2248392,0.36037028,2.555935,0.47376537,4.6661973,0.04582445549242424,0.009763494982640359,0.16776738,0.11784083,Maret
-151.2462,80.675674,131.70775,18.357685,-12.30795,17.040676,37.06943,4.0505147,7.778356,14.270305,21.766745,3.0068026,8.654864,7.264207,6.5796456,13.745087,7.6770186,7.008839,6.827215,5.204454,6.5907836,9.544237,4.960657,5.889872,-2.9766662,3.2383435,0.5821655,3.4188027,-1.360404,3.7157009,-5.3098655,6.603613,-2.061548,2.9660757,-2.7047722,8.098644,1.566297,4.8999443,0.51093584,2.1779556,-41.66986,46.04016,146.00874,9.673916,-39.10776,15.05072,49.18573,6.5307713,-5.7509117,8.860993,5.8478446,9.077089,-18.406105,10.325763,-0.23146224,5.3991256,6.929816,8.597672,4.0943513,4.262591,12.883427,3.3216128,6.6070848,2.427692,1.6420034,6.947223,11.131313,9.819564,-8.696357,4.8642654,-13.4977455,5.0911913,1.8890854,4.1175003,-10.675185,3.8365338,2.9856536,4.8581724,-6.797327,2.3715916,-214.99333,10.664351,115.14304,5.89311,-1.4095927,2.7955341,38.199154,2.9560883,18.348585,2.2552304,20.828913,3.0264347,13.267359,3.5988948,17.586893,2.9530425,4.6422844,2.6270733,7.4095635,2.0868273,2.4893527,2.4893289,5.7313795,2.926144,-0.98930824,2.59032,-1.9242793,3.2170243,-4.6261096,3.0960937,-1.9027627,3.1712337,-4.2834272,2.2184942,4.2125015,3.2547767,0.8781239,2.145661,1.5116833,3.403589,0.03925524259868421,0.012978567774015431,0.15884703,0.11863835,Maret
-139.20204,86.6561,131.82289,9.465736,-12.302587,22.454885,42.968334,5.7398086,8.2417,16.23737,23.93596,4.799743,8.9606085,10.47508,2.6340225,16.529001,9.234122,7.2969093,7.4626575,3.1766415,6.564653,10.132797,3.9428604,3.1479523,-4.770909,2.935945,-7.4049363,2.8022645,-3.074269,5.813433,-6.4323,4.5905275,-6.188442,2.518149,-5.1391654,8.220106,-1.2924107,5.360529,2.9122055,3.0971375,-50.807068,47.05208,142.32031,12.573714,-33.03338,15.178067,48.54012,6.4640293,-4.0077558,10.124026,17.45984,9.278766,-17.305613,11.800459,-6.340954,4.898549,14.224055,7.096514,8.519046,2.9796736,9.480426,5.262057,7.9601746,5.825059,-0.41505146,6.373413,1.8272814,6.435533,-0.9588683,3.8168554,-15.737311,4.7468834,-3.6753805,3.47238,-11.521291,3.1196144,-4.3468738,5.021344,2.9391057,3.3718112,-207.20317,4.594908,122.704346,1.8225497,7.8542557,1.8809962,43.655823,3.0249224,19.897755,1.9661949,24.375574,2.0899153,14.658997,1.7679247,20.842546,3.3666341,11.40874,1.6013775,8.782956,2.9632082,-1.5695486,2.1511226,1.4235202,3.6755848,-2.5342698,2.3546588,-4.9855237,2.3583717,-8.132543,2.202378,-4.467675,2.0413365,-7.729791,2.5330071,-0.68563104,2.9497385,-4.0007186,2.7055967,-0.9183642,1.6442561,0.03993055555555555,0.01833570721859565,0.17212471,0.10524161,Maret
-59.387486,54.251087,141.18246,14.248451,-28.306032,25.526445,30.318787,11.871834,-5.7691774,11.638825,25.568804,4.5734897,-9.559026,6.496069,-6.7615075,6.7075253,13.077147,9.65066,4.7606463,3.4673476,13.293347,2.4457622,2.656402,2.5342028,-1.1505516,4.864247,-6.254322,1.5424807,1.3223424,0.8630434,-14.036931,7.7646394,1.4592265,4.3736815,-9.746684,6.2695794,3.5898514,6.7136593,4.502192,2.2541513,-55.265625,64.20999,134.2926,8.197442,-32.091133,18.409878,47.59749,13.68408,-6.3761907,10.584578,7.9888525,6.9533806,-26.65517,11.9637985,-2.7138023,6.697857,9.278171,6.325574,2.7597144,5.494792,7.901,4.4758425,10.030557,6.1002655,5.001186,6.2362556,8.580449,8.544242,-2.6322641,1.9573519,-14.452059,8.171136,2.5824275,4.3924184,-4.836385,4.342166,-3.7761526,8.038643,0.018608093,2.288607,-221.35616,12.495823,103.53182,5.901769,-12.5358925,5.886133,26.603237,4.8188224,10.052309,2.4750574,18.25195,6.106629,9.309345,2.8353443,19.3256,2.1737201,9.289971,3.193447,11.367729,3.723144,6.6296673,2.841021,6.664161,2.0584536,1.3292013,1.865353,0.54408085,1.163913,-2.4480748,4.575591,1.1546863,2.2019234,-4.384972,3.1238022,4.6438885,2.667957,4.3655615,2.8050268,1.2944857,1.3390105,0.05626085069444445,0.01807512054702798,0.19476372,0.12834843,Maret
